Id,Category
2998,0
2999,1
3000,8
3001,4
3002,4
3003,1
3004,4
3005,3
3006,2
3007,1
3008,3
3009,3
3010,7
3011,4
3012,8
3013,7
3014,2
3015,1
3016,4
3017,0
3018,2
3019,5
3020,2
3021,7
3022,6
3023,3
3024,3
3025,4
3026,3
3027,1
3028,1
3029,1
3030,7
3031,7
3032,2
3033,4
3034,4
3035,5
3036,5
3037,3
3038,0
3039,1
3040,2
3041,1
3042,6
3043,6
3044,1
3045,3
3046,8
3047,7
3048,1
3049,8
3050,6
3051,5
3052,5
3053,6
3054,3
3055,6
3056,8
3057,6
3058,0
3059,3
3060,3
3061,6
3062,0
3063,2
3064,5
3065,1
3066,4
3067,7
3068,0
3069,5
3070,2
3071,7
3072,8
3073,6
3074,6
3075,1
3076,7
3077,0
3078,2
3079,6
3080,0
3081,6
3082,5
3083,1
3084,4
3085,5
3086,0
3087,3
3088,0
3089,2
3090,4
3091,8
3092,1
3093,8
3094,3
3095,1
3096,7
3097,2
3098,5
3099,1
3100,5
3101,8
3102,0
3103,1
3104,6
3105,5
3106,7
3107,6
3108,1
3109,3
3110,4
3111,2
3112,1
3113,2
3114,0
3115,6
3116,2
3117,8
3118,7
3119,8
3120,2
3121,8
3122,0
3123,0
3124,4
3125,8
3126,5
3127,4
3128,4
3129,4
3130,3
3131,4
3132,7
3133,3
3134,2
3135,0
3136,1
3137,3
3138,6
3139,2
3140,4
3141,8
3142,5
3143,5
3144,5
3145,4
3146,3
3147,5
3148,6
3149,8
3150,7
3151,2
3152,2
3153,4
3154,0
3155,6
3156,4
3157,0
3158,0
3159,0
3160,2
3161,5
3162,0
3163,6
3164,4
3165,7
3166,8
3167,3
3168,0
3169,8
3170,8
3171,1
3172,1
3173,5
3174,1
3175,1
3176,4
3177,4
3178,1
3179,2
3180,8
3181,8
3182,5
3183,5
3184,2
3185,1
3186,8
3187,7
3188,6
3189,6
3190,4
3191,1
3192,0
3193,3
3194,4
3195,4
3196,1
3197,7
3198,6
3199,3
3200,7
3201,6
3202,2
3203,7
3204,4
3205,4
3206,3
3207,8
3208,8
3209,8
3210,0
3211,4
3212,3
3213,8
3214,3
3215,5
3216,6
3217,5
3218,8
3219,6
3220,7
3221,3
3222,3
3223,5
3224,0
3225,5
3226,3
3227,1
3228,0
3229,7
3230,3
3231,1
3232,1
3233,2
3234,6
3235,2
3236,8
3237,3
3238,2
3239,8
3240,5
3241,6
3242,3
3243,3
3244,8
3245,4
3246,1
3247,1
3248,6
3249,0
3250,4
3251,5
3252,4
3253,6
3254,0
3255,7
3256,1
3257,4
3258,6
3259,0
3260,8
3261,4
3262,4
3263,2
3264,7
3265,1
3266,2
3267,5
3268,7
3269,3
3270,4
3271,3
3272,8
3273,5
3274,6
3275,3
3276,5
3277,4
3278,3
3279,5
3280,3
3281,0
3282,1
3283,7
3284,3
3285,1
3286,2
3287,0
3288,4
3289,4
3290,2
3291,1
3292,1
3293,6
3294,3
3295,3
3296,3
3297,4
3298,3
3299,7
3300,1
3301,3
3302,8
3303,4
3304,2
3305,1
3306,5
3307,6
3308,2
3309,6
3310,4
3311,8
3312,0
3313,2
3314,8
3315,2
3316,8
3317,5
3318,0
3319,1
3320,2
3321,0
3322,3
3323,3
3324,1
3325,4
3326,0
3327,0
3328,4
3329,6
3330,5
3331,2
3332,3
3333,4
3334,8
3335,5
3336,0
3337,1
3338,4
3339,5
3340,6
3341,8
3342,2
3343,4
3344,3
3345,4
3346,8
3347,3
3348,5
3349,7
3350,8
3351,6
3352,3
3353,1
3354,7
3355,1
3356,1
3357,7
3358,0
3359,5
3360,0
3361,1
3362,2
3363,1
3364,8
3365,7
3366,6
3367,2
3368,0
3369,6
3370,3
3371,0
3372,4
3373,3
3374,6
3375,3
3376,4
3377,3
3378,6
3379,1
3380,4
3381,5
3382,0
3383,3
3384,4
3385,8
3386,4
3387,4
3388,5
3389,2
3390,0
3391,4
3392,6
3393,5
3394,7
3395,7
3396,3
3397,5
3398,8
3399,6
3400,7
3401,5
3402,2
3403,3
3404,4
3405,6
3406,6
3407,3
3408,6
3409,5
3410,8
3411,1
3412,4
3413,5
3414,5
3415,4
3416,0
3417,2
3418,0
3419,2
3420,0
3421,3
3422,6
3423,7
3424,1
3425,4
3426,4
3427,1
3428,8
3429,7
3430,7
3431,3
3432,2
3433,2
3434,4
3435,3
3436,6
3437,4
3438,5
3439,6
3440,1
3441,1
3442,3
3443,3
3444,4
3445,8
3446,3
3447,7
3448,4
3449,4
3450,6
3451,3
3452,1
3453,2
3454,5
3455,3
3456,6
3457,0
3458,5
3459,2
3460,6
3461,3
3462,7
3463,2
3464,3
3465,7
3466,1
3467,8
3468,4
3469,0
3470,0
3471,4
3472,7
3473,8
3474,8
3475,6
3476,3
3477,8
3478,4
3479,8
3480,3
3481,7
3482,2
3483,5
3484,4
3485,5
3486,5
3487,0
3488,8
3489,2
3490,2
3491,7
3492,7
3493,1
3494,1
3495,0
3496,1
3497,6
3498,1
3499,7
3500,1
3501,3
3502,7
3503,0
3504,3
3505,8
3506,6
3507,8
3508,0
3509,1
3510,0
3511,2
3512,5
3513,6
3514,0
3515,6
3516,3
3517,5
3518,2
3519,8
3520,2
3521,1
3522,8
3523,3
3524,5
3525,7
3526,1
3527,4
3528,8
3529,5
3530,8
3531,6
3532,2
3533,0
3534,8
3535,7
3536,7
3537,0
3538,7
3539,5
3540,1
3541,2
3542,0
3543,3
3544,2
3545,3
3546,4
3547,6
3548,4
3549,3
3550,4
3551,4
3552,4
3553,4
3554,8
3555,5
3556,3
3557,2
3558,3
3559,7
3560,5
3561,2
3562,0
3563,3
3564,1
3565,0
3566,5
3567,2
3568,7
3569,8
3570,4
3571,6
3572,0
3573,7
3574,5
3575,8
3576,3
3577,1
3578,8
3579,7
3580,1
3581,8
3582,0
3583,0
3584,4
3585,1
3586,2
3587,6
3588,6
3589,1
3590,7
3591,0
3592,2
3593,4
3594,1
3595,8
3596,5
3597,5
3598,8
3599,2
3600,0
3601,3
3602,6
3603,1
3604,3
3605,5
3606,3
3607,1
3608,6
3609,3
3610,1
3611,4
3612,7
3613,6
3614,0
3615,1
3616,5
3617,1
3618,4
3619,4
3620,1
3621,4
3622,6
3623,4
3624,2
3625,2
3626,3
3627,2
3628,1
3629,0
3630,4
3631,0
3632,6
3633,0
3634,2
3635,0
3636,8
3637,6
3638,6
3639,8
3640,3
3641,8
3642,2
3643,4
3644,1
3645,2
3646,1
3647,7
3648,0
3649,4
3650,0
3651,3
3652,0
3653,3
3654,7
3655,3
3656,6
3657,0
3658,3
3659,0
3660,6
3661,6
3662,5
3663,6
3664,8
3665,2
3666,2
3667,7
3668,6
3669,5
3670,2
3671,0
3672,4
3673,6
3674,2
3675,8
3676,6
3677,3
3678,6
3679,1
3680,6
3681,6
3682,5
3683,7
3684,0
3685,0
3686,1
3687,0
3688,8
3689,7
3690,4
3691,5
3692,8
3693,5
3694,0
3695,1
3696,0
3697,1
3698,7
3699,8
3700,6
3701,1
3702,2
3703,4
3704,7
3705,2
3706,3
3707,8
3708,6
3709,6
3710,0
3711,3
3712,3
3713,7
3714,7
3715,0
3716,7
3717,6
3718,5
3719,1
3720,7
3721,0
3722,0
3723,8
3724,3
3725,3
3726,1
3727,6
3728,6
3729,3
3730,8
3731,3
3732,4
3733,5
3734,0
3735,0
3736,6
3737,7
3738,8
3739,8
3740,1
3741,0
3742,6
3743,4
3744,2
3745,7
3746,7
3747,5
3748,6
3749,8
3750,8
3751,6
3752,8
3753,1
3754,4
3755,5
3756,3
3757,8
3758,1
3759,7
3760,6
3761,8
3762,6
3763,6
3764,3
3765,0
3766,6
3767,7
3768,6
3769,3
3770,3
3771,5
3772,5
3773,6
3774,0
3775,0
3776,5
3777,4
3778,7
3779,7
3780,0
3781,8
3782,8
3783,3
3784,8
3785,4
3786,6
3787,0
3788,8
3789,4
3790,4
3791,5
3792,3
3793,5
3794,5
3795,2
3796,8
3797,1
3798,6
3799,1
3800,6
3801,4
3802,4
3803,7
3804,7
3805,2
3806,2
3807,0
3808,4
3809,6
3810,0
3811,5
3812,4
3813,3
3814,6
3815,1
3816,2
3817,0
3818,1
3819,6
3820,8
3821,4
3822,1
3823,4
3824,2
3825,2
3826,3
3827,2
3828,1
3829,0
3830,5
3831,6
3832,1
3833,8
3834,3
3835,3
3836,6
3837,1
3838,6
3839,2
3840,5
3841,7
3842,0
3843,8
3844,3
3845,3
3846,8
3847,3
3848,5
3849,1
3850,2
3851,6
3852,5
3853,3
3854,4
3855,8
3856,1
3857,2
3858,2
3859,7
3860,7
3861,5
3862,7
3863,1
3864,4
3865,6
3866,5
3867,6
3868,2
3869,6
3870,6
3871,0
3872,3
3873,5
3874,2
3875,3
3876,7
3877,2
3878,8
3879,0
3880,0
3881,8
3882,7
3883,4
3884,0
3885,6
3886,8
3887,2
3888,6
3889,7
3890,3
3891,6
3892,4
3893,8
3894,6
3895,5
3896,6
3897,3
3898,4
3899,4
3900,3
3901,0
3902,7
3903,7
3904,4
3905,8
3906,6
3907,4
3908,8
3909,5
3910,0
3911,7
3912,5
3913,7
3914,0
3915,8
3916,7
3917,6
3918,6
3919,3
3920,6
3921,6
3922,0
3923,8
3924,0
3925,3
3926,2
3927,8
3928,4
3929,5
3930,3
3931,2
3932,1
3933,5
3934,5
3935,0
3936,2
3937,3
3938,3
3939,0
3940,1
3941,6
3942,4
3943,3
3944,2
3945,1
3946,6
3947,7
3948,5
3949,3
3950,2
3951,0
3952,6
3953,0
3954,4
3955,8
3956,6
3957,8
3958,3
3959,5
3960,8
3961,0
3962,5
3963,7
3964,3
3965,6
3966,0
3967,8
3968,8
3969,5
3970,4
3971,2
3972,4
3973,5
3974,3
3975,1
3976,4
3977,0
3978,8
3979,4
3980,6
3981,4
3982,8
3983,0
3984,6
3985,1
3986,7
3987,2
3988,3
3989,5
3990,0
3991,8
3992,8
3993,7
3994,7
3995,1
3996,4
3997,0
3998,0
3999,8
4000,2
4001,0
4002,1
4003,2
4004,4
4005,0
4006,7
4007,3
4008,1
4009,4
4010,1
4011,1
4012,6
4013,2
4014,5
4015,6
4016,0
4017,6
4018,6
4019,4
4020,8
4021,4
4022,2
4023,8
4024,2
4025,7
4026,6
4027,5
4028,5
4029,0
4030,1
4031,7
4032,1
4033,7
4034,0
4035,0
4036,3
4037,7
4038,2
4039,6
4040,0
4041,1
4042,3
4043,1
4044,4
4045,1
4046,1
4047,0
4048,4
4049,5
4050,4
4051,1
4052,8
4053,7
4054,2
4055,3
4056,1
4057,4
4058,7
4059,1
4060,4
4061,0
4062,5
4063,0
4064,0
4065,1
4066,8
4067,0
4068,8
4069,7
4070,7
4071,0
4072,7
4073,1
4074,0
4075,3
4076,6
4077,2
4078,4
4079,0
4080,3
4081,5
4082,7
4083,4
4084,3
4085,0
4086,3
4087,8
4088,3
4089,3
4090,1
4091,2
4092,3
4093,8
4094,0
4095,6
4096,4
4097,5
4098,3
4099,2
4100,2
4101,5
4102,1
4103,2
4104,4
4105,5
4106,2
4107,8
4108,5
4109,2
4110,5
4111,3
4112,2
4113,7
4114,2
4115,6
4116,1
4117,0
4118,8
4119,6
4120,4
4121,4
4122,7
4123,0
4124,1
4125,3
4126,7
4127,6
4128,3
4129,5
4130,2
4131,8
4132,4
4133,6
4134,0
4135,6
4136,0
4137,4
4138,6
4139,3
4140,7
4141,7
4142,4
4143,5
4144,6
4145,2
4146,8
4147,7
4148,2
4149,8
4150,7
4151,3
4152,0
4153,7
4154,7
4155,4
4156,4
4157,2
4158,1
4159,6
4160,4
4161,1
4162,5
4163,7
4164,2
4165,7
4166,1
4167,3
4168,4
4169,3
4170,5
4171,4
4172,1
4173,2
4174,4
4175,2
4176,4
4177,1
4178,6
4179,2
4180,5
4181,0
4182,2
4183,2
4184,5
4185,7
4186,3
4187,3
4188,7
4189,1
4190,3
4191,5
4192,8
4193,4
4194,1
4195,7
4196,0
4197,7
4198,3
4199,4
4200,5
4201,0
4202,5
4203,5
4204,1
4205,0
4206,7
4207,8
4208,2
4209,0
4210,4
4211,0
4212,8
4213,1
4214,3
4215,2
4216,6
4217,6
4218,5
4219,8
4220,1
4221,4
4222,1
4223,3
4224,7
4225,3
4226,0
4227,7
4228,8
4229,1
4230,7
4231,7
4232,8
4233,2
4234,3
4235,6
4236,5
4237,7
4238,4
4239,6
4240,0
4241,5
4242,0
4243,6
4244,6
4245,2
4246,5
4247,3
4248,2
4249,6
4250,6
4251,2
4252,5
4253,3
4254,2
4255,5
4256,5
4257,1
4258,0
4259,5
4260,0
4261,3
4262,1
4263,3
4264,7
4265,6
4266,5
4267,8
4268,8
4269,7
4270,5
4271,7
4272,7
4273,0
4274,7
4275,1
4276,4
4277,5
4278,8
4279,6
4280,0
4281,4
4282,2
4283,6
4284,5
4285,4
4286,3
4287,6
4288,3
4289,7
4290,4
4291,8
4292,2
4293,4
4294,6
4295,3
4296,8
4297,7
4298,3
4299,5
4300,1
4301,6
4302,4
4303,6
4304,8
4305,7
4306,3
4307,1
4308,2
4309,6
4310,0
4311,2
4312,6
4313,4
4314,3
4315,7
4316,6
4317,4
4318,5
4319,1
4320,3
4321,4
4322,7
4323,1
4324,2
4325,2
4326,1
4327,2
4328,2
4329,4
4330,5
4331,7
4332,1
4333,4
4334,8
4335,2
4336,3
4337,6
4338,0
4339,4
4340,1
4341,4
4342,6
4343,0
4344,3
4345,6
4346,8
4347,7
4348,7
4349,1
4350,2
4351,0
4352,1
4353,8
4354,3
4355,6
4356,7
4357,1
4358,0
4359,8
4360,0
4361,0
4362,1
4363,5
4364,5
4365,5
4366,4
4367,3
4368,6
4369,0
4370,5
4371,8
4372,3
4373,1
4374,5
4375,7
4376,7
4377,7
4378,4
4379,7
4380,4
4381,2
4382,3
4383,0
4384,1
4385,6
4386,3
4387,3
4388,2
4389,4
4390,7
4391,1
4392,7
4393,3
4394,7
4395,0
4396,0
4397,1
4398,6
4399,8
4400,3
4401,1
4402,3
4403,7
4404,3
4405,7
4406,6
4407,7
4408,3
4409,1
4410,5
4411,7
4412,6
4413,7
4414,8
4415,4
4416,6
4417,6
4418,8
4419,6
4420,4
4421,6
4422,3
4423,8
4424,2
4425,1
4426,7
4427,5
4428,2
4429,3
4430,6
4431,0
4432,6
4433,5
4434,5
4435,8
4436,2
4437,4
4438,0
4439,0
4440,8
4441,6
4442,2
4443,6
4444,0
4445,6
4446,4
4447,5
4448,7
4449,4
4450,2
4451,1
4452,5
4453,8
4454,8
4455,2
4456,5
4457,5
4458,7
4459,2
4460,0
4461,2
4462,5
4463,0
4464,5
4465,6
4466,6
4467,4
4468,8
4469,7
4470,6
4471,8
4472,3
4473,0
4474,8
4475,3
4476,4
4477,4
4478,2
4479,7
4480,7
4481,6
4482,4
4483,3
4484,8
4485,5
4486,0
4487,4
4488,6
4489,0
4490,1
4491,0
4492,5
4493,6
4494,3
4495,4
4496,4
4497,3
4498,0
4499,2
4500,6
4501,6
4502,1
4503,3
4504,7
4505,3
4506,8
4507,7
4508,8
4509,1
4510,7
4511,8
4512,7
4513,5
4514,6
4515,4
4516,1
4517,6
4518,2
4519,4
4520,4
4521,0
4522,0
4523,0
4524,0
4525,7
4526,0
4527,0
4528,1
4529,5
4530,1
4531,8
4532,8
4533,0
4534,4
4535,0
4536,8
4537,1
4538,3
4539,7
4540,1
4541,2
4542,3
4543,6
4544,4
4545,4
4546,7
4547,6
4548,1
4549,5
4550,1
4551,7
4552,6
4553,3
4554,2
4555,1
4556,5
4557,5
4558,0
4559,7
4560,2
4561,1
4562,3
4563,3
4564,6
4565,4
4566,0
4567,2
4568,3
4569,4
4570,6
4571,5
4572,0
4573,7
4574,6
4575,7
4576,5
4577,4
4578,1
4579,6
4580,0
4581,5
4582,3
4583,5
4584,2
4585,6
4586,4
4587,3
4588,7
4589,1
4590,3
4591,8
4592,6
4593,2
4594,2
4595,8
4596,3
4597,7
4598,7
4599,2
4600,3
4601,1
4602,0
4603,3
4604,8
4605,0
4606,3
4607,1
4608,7
4609,5
4610,7
4611,4
4612,0
4613,6
4614,8
4615,7
4616,2
4617,4
4618,7
4619,5
4620,3
4621,1
4622,8
4623,7
4624,6
4625,4
4626,0
4627,8
4628,4
4629,2
4630,8
4631,3
4632,6
4633,7
4634,3
4635,8
4636,4
4637,5
4638,0
4639,3
4640,0
4641,4
4642,2
4643,3
4644,4
4645,4
4646,1
4647,7
4648,6
4649,8
4650,3
4651,5
4652,2
4653,8
4654,3
4655,2
4656,4
4657,1
4658,5
4659,6
4660,4
4661,3
4662,6
4663,0
4664,4
4665,0
4666,3
4667,3
4668,3
4669,1
4670,1
4671,0
4672,5
4673,4
4674,0
4675,5
4676,7
4677,8
4678,6
4679,3
4680,2
4681,7
4682,2
4683,7
4684,7
4685,5
4686,8
4687,1
4688,7
4689,0
4690,7
4691,0
4692,7
4693,0
4694,4
4695,8
4696,6
4697,7
4698,6
4699,3
4700,2
4701,8
4702,4
4703,5
4704,8
4705,8
4706,0
4707,4
4708,6
4709,5
4710,6
4711,7
4712,7
4713,6
4714,8
4715,7
4716,4
4717,4
4718,3
4719,3
4720,8
4721,0
4722,8
4723,2
4724,3
4725,1
4726,5
4727,5
4728,0
4729,1
4730,6
4731,0
4732,5
4733,5
4734,2
4735,1
4736,6
4737,6
4738,3
4739,4
4740,4
4741,3
4742,7
4743,3
4744,3
4745,5
4746,3
4747,1
4748,0
4749,0
4750,8
4751,7
4752,5
4753,1
4754,6
4755,3
4756,8
4757,7
4758,1
4759,7
4760,1
4761,4
4762,8
4763,6
4764,6
4765,0
4766,7
4767,5
4768,4
4769,1
4770,3
4771,0
4772,0
4773,1
4774,4
4775,6
4776,7
4777,4
4778,6
4779,2
4780,7
4781,6
4782,5
4783,1
4784,6
4785,6
4786,3
4787,3
4788,7
4789,3
4790,7
4791,2
4792,7
4793,7
4794,2
4795,0
4796,0
4797,5
4798,3
4799,4
4800,0
4801,4
4802,2
4803,1
4804,1
4805,3
4806,1
4807,7
4808,7
4809,4
4810,3
4811,0
4812,2
4813,5
4814,8
4815,4
4816,7
4817,5
4818,6
4819,0
4820,3
4821,1
4822,6
4823,6
4824,3
4825,5
4826,2
4827,2
4828,4
4829,8
4830,3
4831,7
4832,5
4833,5
4834,4
4835,4
4836,4
4837,7
4838,7
4839,2
4840,4
4841,3
4842,1
4843,0
4844,0
4845,2
4846,6
4847,7
4848,6
4849,7
4850,2
4851,1
4852,2
4853,3
4854,7
4855,8
4856,0
4857,6
4858,6
4859,4
4860,4
4861,4
4862,2
4863,6
4864,2
4865,4
4866,7
4867,8
4868,7
4869,4
4870,0
4871,0
4872,2
4873,7
4874,4
4875,1
4876,7
4877,3
4878,2
4879,3
4880,4
4881,0
4882,6
4883,4
4884,6
4885,3
4886,3
4887,2
4888,2
4889,6
4890,6
4891,3
4892,3
4893,4
4894,7
4895,3
4896,3
4897,1
4898,3
4899,4
4900,8
4901,4
4902,2
4903,4
4904,5
4905,3
4906,8
4907,5
4908,7
4909,2
4910,1
4911,5
4912,3
4913,2
4914,4
4915,5
4916,3
4917,6
4918,0
4919,3
4920,6
4921,8
4922,1
4923,5
4924,6
4925,8
4926,1
4927,1
4928,8
4929,5
4930,4
4931,4
4932,5
4933,5
4934,0
4935,8
4936,1
4937,4
4938,5
4939,1
4940,6
4941,1
4942,5
4943,6
4944,0
4945,4
4946,0
4947,3
4948,8
4949,7
4950,2
4951,6
4952,4
4953,3
4954,0
4955,1
4956,3
4957,7
4958,4
4959,5
4960,6
4961,8
4962,3
4963,6
4964,6
4965,3
4966,1
4967,3
4968,0
4969,5
4970,8
4971,7
4972,7
4973,2
4974,7
4975,8
4976,2
4977,5
4978,7
4979,5
4980,1
4981,3
4982,8
4983,5
4984,6
4985,4
4986,4
4987,0
4988,5
4989,4
4990,3
4991,5
4992,1
4993,7
4994,0
4995,4
4996,3
4997,2
4998,4
4999,3
5000,0
5001,2
5002,5
5003,6
5004,6
5005,7
5006,1
5007,8
5008,8
5009,1
5010,3
5011,3
5012,5
5013,2
5014,7
5015,6
5016,5
5017,3
5018,5
5019,3
5020,3
5021,1
5022,2
5023,5
5024,6
5025,7
5026,3
5027,1
5028,1
5029,7
5030,2
5031,6
5032,4
5033,1
5034,5
5035,8
5036,8
5037,0
5038,1
5039,6
5040,0
5041,2
5042,3
5043,1
5044,4
5045,6
5046,6
5047,4
5048,4
5049,0
5050,3
5051,8
5052,0
5053,8
5054,0
5055,5
5056,4
5057,4
5058,3
5059,1
5060,3
5061,0
5062,6
5063,0
5064,4
5065,4
5066,6
5067,5
5068,8
5069,3
5070,8
5071,6
5072,5
5073,3
5074,0
5075,2
5076,8
5077,4
5078,1
5079,7
5080,5
5081,8
5082,1
5083,1
5084,5
5085,8
5086,2
5087,3
5088,6
5089,1
5090,8
5091,8
5092,7
5093,3
5094,4
5095,7
5096,0
5097,8
5098,8
5099,1
5100,0
5101,8
5102,4
5103,7
5104,2
5105,2
5106,4
5107,1
5108,3
5109,4
5110,1
5111,0
5112,4
5113,7
5114,4
5115,0
5116,8
5117,5
5118,3
5119,1
5120,7
5121,2
5122,8
5123,7
5124,3
5125,1
5126,7
5127,6
5128,2
5129,6
5130,3
5131,8
5132,0
5133,5
5134,5
5135,3
5136,1
5137,3
5138,0
5139,7
5140,7
5141,7
5142,8
5143,6
5144,0
5145,7
5146,3
5147,1
5148,3
5149,8
5150,6
5151,8
5152,8
5153,2
5154,7
5155,5
5156,0
5157,5
5158,5
5159,6
5160,1
5161,1
5162,3
5163,5
5164,1
5165,6
5166,7
5167,1
5168,6
5169,5
5170,4
5171,3
5172,0
5173,6
5174,3
5175,3
5176,1
5177,1
5178,0
5179,7
5180,7
5181,3
5182,2
5183,8
5184,1
5185,2
5186,2
5187,5
5188,1
5189,3
5190,2
5191,4
5192,3
5193,1
5194,3
5195,0
5196,0
5197,2
5198,6
5199,5
5200,1
5201,2
5202,3
5203,2
5204,1
5205,8
5206,7
5207,5
5208,4
5209,2
5210,7
5211,7
5212,2
5213,8
5214,0
5215,6
5216,5
5217,4
5218,7
5219,5
5220,6
5221,5
5222,2
5223,8
5224,7
5225,1
5226,0
5227,8
5228,5
5229,6
5230,5
5231,6
5232,3
5233,8
5234,6
5235,3
5236,0
5237,2
5238,5
5239,5
5240,7
5241,1
5242,2
5243,2
5244,3
5245,6
5246,5
5247,7
5248,2
5249,0
5250,2
5251,5
5252,7
5253,5
5254,6
5255,2
5256,0
5257,6
5258,5
5259,0
5260,7
5261,2
5262,4
5263,6
5264,4
5265,1
5266,6
5267,7
5268,0
5269,7
5270,4
5271,0
5272,7
5273,6
5274,0
5275,1
5276,5
5277,2
5278,6
5279,7
5280,3
5281,3
5282,7
5283,4
5284,0
5285,5
5286,7
5287,7
5288,1
5289,3
5290,0
5291,8
5292,8
5293,7
5294,1
5295,0
5296,1
5297,1
5298,7
5299,1
5300,8
5301,7
5302,5
5303,5
5304,2
5305,8
5306,5
5307,2
5308,0
5309,0
5310,4
5311,1
5312,8
5313,3
5314,8
5315,1
5316,4
5317,8
5318,8
5319,8
5320,6
5321,2
5322,2
5323,7
5324,7
5325,0
5326,8
5327,1
5328,1
5329,4
5330,6
5331,5
5332,0
5333,0
5334,3
5335,7
5336,1
5337,7
5338,3
5339,2
5340,2
5341,2
5342,1
5343,5
5344,5
5345,4
5346,3
5347,2
5348,3
5349,7
5350,0
5351,3
5352,1
5353,0
5354,2
5355,3
5356,3
5357,4
5358,2
5359,5
5360,5
5361,4
5362,1
5363,8
5364,7
5365,8
5366,0
5367,1
5368,1
5369,5
5370,0
5371,2
5372,5
5373,4
5374,7
5375,1
5376,3
5377,7
5378,4
5379,4
5380,6
5381,2
5382,1
5383,4
5384,7
5385,7
5386,4
5387,1
5388,2
5389,4
5390,6
5391,3
5392,1
5393,7
5394,1
5395,7
5396,8
5397,2
5398,6
5399,3
5400,4
5401,6
5402,0
5403,1
5404,7
5405,1
5406,6
5407,1
5408,8
5409,3
5410,5
5411,1
5412,6
5413,0
5414,4
5415,8
5416,8
5417,1
5418,8
5419,1
5420,2
5421,0
5422,0
5423,8
5424,4
5425,5
5426,7
5427,7
5428,6
5429,8
5430,3
5431,2
5432,1
5433,2
5434,4
5435,7
5436,3
5437,5
5438,6
5439,3
5440,2
5441,1
5442,3
5443,0
5444,7
5445,1
5446,8
5447,3
5448,2
5449,0
5450,2
5451,6
5452,0
5453,2
5454,3
5455,8
5456,8
5457,0
5458,4
5459,0
5460,7
5461,1
5462,4
5463,3
5464,3
5465,6
5466,2
5467,6
5468,4
5469,6
5470,5
5471,2
5472,5
5473,6
5474,7
5475,2
5476,7
5477,6
5478,8
5479,6
5480,5
5481,2
5482,0
5483,0
5484,8
5485,6
5486,5
5487,4
5488,8
5489,6
5490,4
5491,3
5492,7
5493,7
5494,5
5495,5
5496,8
5497,6
5498,7
5499,5
5500,1
5501,7
5502,5
5503,1
5504,7
5505,5
5506,7
5507,7
5508,6
5509,1
5510,1
5511,8
5512,7
5513,5
5514,5
5515,4
5516,1
5517,8
5518,2
5519,7
5520,4
5521,5
5522,3
5523,0
5524,4
5525,0
5526,1
5527,3
5528,0
5529,1
5530,6
5531,3
5532,7
5533,4
5534,7
5535,6
5536,7
5537,3
5538,7
5539,7
5540,6
5541,0
5542,0
5543,6
5544,4
5545,1
5546,1
5547,0
5548,0
5549,0
5550,5
5551,0
5552,5
5553,0
5554,6
5555,6
5556,6
5557,7
5558,7
5559,5
5560,2
5561,7
5562,3
5563,2
5564,1
5565,1
5566,0
5567,5
5568,3
5569,1
5570,2
5571,1
5572,7
5573,8
5574,0
5575,1
5576,6
5577,3
5578,2
5579,0
5580,5
5581,4
5582,7
5583,0
5584,6
5585,2
5586,2
5587,7
5588,5
5589,7
5590,0
5591,7
5592,3
5593,0
5594,0
5595,5
5596,8
5597,2
5598,2
5599,6
5600,3
5601,7
5602,8
5603,5
5604,4
5605,3
5606,4
5607,8
5608,8
5609,4
5610,2
5611,5
5612,1
5613,6
5614,6
5615,4
5616,5
5617,5
5618,4
5619,1
5620,0
5621,2
5622,1
5623,8
5624,2
5625,0
5626,0
5627,6
5628,4
5629,3
5630,1
5631,8
5632,6
5633,7
5634,1
5635,5
5636,2
5637,5
5638,6
5639,5
5640,6
5641,2
5642,6
5643,3
5644,5
5645,4
5646,6
5647,5
5648,4
5649,6
5650,0
5651,8
5652,3
5653,3
5654,2
5655,0
5656,2
5657,7
5658,8
5659,3
5660,0
5661,4
5662,4
5663,4
5664,7
5665,5
5666,3
5667,3
5668,7
5669,3
5670,1
5671,0
5672,6
5673,5
5674,8
5675,2
5676,7
5677,5
5678,6
5679,0
5680,6
5681,8
5682,2
5683,2
5684,1
5685,6
5686,8
5687,5
5688,1
5689,5
5690,2
5691,0
5692,8
5693,5
5694,2
5695,1
5696,5
5697,1
5698,2
5699,0
5700,3
5701,0
5702,4
5703,5
5704,2
5705,3
5706,3
5707,1
5708,5
5709,5
5710,4
5711,8
5712,1
5713,4
5714,0
5715,2
5716,5
5717,2
5718,0
5719,3
5720,3
5721,3
5722,4
5723,1
5724,4
5725,5
5726,2
5727,4
5728,0
5729,8
5730,4
5731,5
5732,5
5733,0
5734,6
5735,2
5736,7
5737,2
5738,1
5739,2
5740,3
5741,3
5742,6
5743,3
5744,8
5745,1
5746,2
5747,1
5748,8
5749,7
5750,8
5751,0
5752,1
5753,4
5754,1
5755,5
5756,8
5757,2
5758,8
5759,3
5760,7
5761,1
5762,3
5763,1
5764,6
5765,7
5766,6
5767,7
5768,3
5769,7
5770,0
5771,4
5772,5
5773,6
5774,8
5775,3
5776,7
5777,1
5778,3
5779,8
5780,0
5781,1
5782,4
5783,8
5784,4
5785,8
5786,4
5787,6
5788,5
5789,8
5790,0
5791,0
5792,5
5793,7
5794,0
5795,0
